id,name,gender
6104,Julian Sands,2
7268,Max Perlich,2
155576,Bruce MacVittie,2
1213779,Don Bexley,0
26486,Bill McCutcheon,2
58629,Jennifer Balgobin,1
75688,Karen Akers,1
1721561,Fernando Verdugo,0
107982,Ronald G. Joseph,2
25808,Aharon Ipalé,2
7430,Elizabeth Peña,1
83781,Robert Covarrubias,2
1721562,Elvira De Val,0
1721563,Ronald Paul Ramirez,0
54812,Chevy Chase,2
70089,Imogene Coca,1
1811,Randy Quaid,2
35109,Miriam Flynn,1
1217003,Dana Barron,1
115457,Eddie Bracken,2
408,James Keach,2
1735,Frank McRae,2
942808,Christie Brinkley,1
92557,"John P. Navin, Jr.",2
1233968,Nathan Cook,0
1587179,Christopher Jackson,2
4942,John Diehl,2
155626,Randy Lowell,2
16557,Michael Talbott,0
19439,Henry Gibson,2
20,Elizabeth Perkins,1
11512,John Heard,2
57422,Jared Rushton,2
62123,David Moscow,2
143205,Josh Clark,2
123728,Allan Wasserman,2
1073814,Kimberlee M. Davis,0
1073816,Oliver Block,0
80138,Erika Katz,0
166788,Mark Ballou,2
994134,Gary Howard Klar,0
52647,Shawn Hatosy,2
20189,Amy Smart,1
17866,Jon Abrahams,2
66606,George Wendt,2
164323,Robert Turano,2
2701,George Martin,2
177692,Libby Langdon,1
27773,Jonathan Brandis,2
1178222,Jack Ferver,0
1756,Stephen Collins,2
5090,Adrian Grenier,2
17303,Ali Larter,1
77803,Keri Lynn Pratt,0
55194,Mark Metcalf,2
31712,William Converse-Roberts,2
70830,Faye Grant,1
942055,Kris Park,2
4451,Mark Webber,2
171871,Gabriel Carpenter,0
28412,Rebecca De Mornay,1
2228,Sean Penn,2
532,Joe Pantoliano,2
15416,Richard Masur,2
87003,Curtis Armstrong,2
4689,Bronson Pinchot,2
1220746,Shera Danese,0
62,Bruce Willis,2
21058,Colleen Rennison,1
71725,Jake Sandvig,2
71726,Casey Boersma,0
14415,Julie Hagerty,1
781,Paul Reiser,2
7503,Red Buttons,2
71727,Betty White,1
19415,Jayne Meadows,1
71728,Tom Poston,2
181553,Dylan Boersma,0
51662,Ken Lerner,2
32390,Albert Hague,2
100047,Mary Pickford,1
102500,Charles 'Buddy' Rogers,2
1092715,Sunshine Hart,0
34574,Lucien Littlefield,2
538924,Carmelita Geraghty,1
29536,Hobart Bosworth,2
1284334,Evelyn Hall,0
1105177,Avonne Taylor,0
14435,Mack Swain,2
1196909,Junior Johnston,0
589812,Matthew 'Stymie' Beard,2
80546,Sidney Bracey,0
1269185,William Courtright,0
139240,Max Davidson,2
34047,Nigel De Brulier,2
1106625,Louise Emmons,0
148416,Pat Harmon,2
2491,Carole Lombard,1
1188616,Andy MacLennan,0
1482612,Isabelle Sheridan,0
29266,Frank Finch Smiles,0
1209839,Harry Walker,0
4038,Susan Sarandon,1
524,Natalie Portman,1
7678,Hart Bochner,2
12543,Eileen Ryan,1
12889,Ray Baker,2
7673,Bonnie Bedelia,1
57452,Faran Tahir,2
111454,Shishir Kurup,2
32798,Elisabeth Moss,1
3911,John Carroll Lynch,2
25336,Bob Zmuda,2
19468,Gerry Becker,2
19469,Leslie Lyles,1
19470,Greyson Erik Pendry,0
19471,George Shapiro,2
3418,Vincent Schiavelli,2
1062,Christopher Lloyd,2
8894,Jeff Conaway,2
10872,Patton Oswalt,2
5378,Pamela Abdy,1
28638,David Koechner,2
238321,Jerry Lawler,2
543521,Jim Ross,2
3896,Liam Neeson,2
10963,José Zúñiga,2
52422,Michael DeLorenzo,2
1980,Mary McCormack,1
56979,Andrew Lauer,2
1319273,David Carpenter,0
156875,Myndy Crist,1
85142,Paul Ben-Victor,2
12644,Mitch Pileggi,2
105002,Rick Peters,2
66653,Gregg Daniel,2
91030,Michael Mantell,2
30369,Michelle Joyner,1
13848,Charlie Chaplin,2
13852,Virginia Cherrill,1
13853,Florence Lee,1
13854,Harry Myers,2
13855,Al Ernest Garcia,2
13856,Hank Mann,2
21306,Albert Austin,2
1041513,Eddie Baker,2
14438,Henry Bergman,2
1130467,Buster Brodie,0
1158634,Jeanne Carpenter,0
1058147,Tom Dempsey,0
199922,James Donnelly,2
1241877,Ray Erlenborn,0
1170840,Robert Graves,0
1375423,Charles Hammond,0
82315,Jean Harlow,1
1467782,Joseph Herrick,0
109455,Austen Jewell,0
8514,Robert Parrish,2
21310,John Rand,2
128165,W.C. Robinson,0
1289626,Cy Slocum,0
1313047,Tony Stabenau,0
1421138,Mark Strong,2
98009,Tiny Ward,0
1019389,Stanhope Wheatcroft,0
1269827,Florence Wix,0
1518443,Granville Redmond,0
55637,Brian Hooks,2
10824,N'Bushe Wright,1
62066,Faizon Love,2
108542,E-40,2
44822,Starletta DuPois,1
552139,George Wallace,2
14329,Dean Norris,2
22122,Meagan Good,1
60561,Mo'Nique,1
84878,Antonio Fargas,2
51944,Mike Epps,2
504,Tim Robbins,2
4040,Robert Wuhl,2
4041,William O'Leary,2
4042,David Neidorf,2
4043,Danny Gans,2
4045,Tom Silardi,2
4046,Lloyd T. Williams,0
4047,Rick Marzan,0
4048,George Buck,0
4049,Garland Bunting,0
4050,Robert Dickman,0
4051,Jenny Robertson,1
16506,Henry G. Sanders,2
326,Kim Basinger,1
14101,John Larroquette,2
10775,William Daniels,0
14102,George Coe,2
14103,Mark Blum,2
14105,Stephanie Faracy,1
14106,Alice Hirson,1
14107,Graham Stark,2
14108,Joyce Van Patten,1
14109,Georgann Johnson,1
29446,Armin Shimerman,2
1229,Jeff Bridges,2
54122,Gwen Verdon,1
26042,Jerry Stiller,2
17338,Vanilla Ice,2
11521,Kristin Minter,1
56367,Naomi Campbell,1
541733,Deezer D,2
101804,Kevin Hicks,2
167736,Allison Dean,0
7085,Sydney Lassick,2
12407,Candy Clark,1
67015,Michael Gross,2
12147,Spencer Tracy,2
16897,Sidney Poitier,2
6598,Katharine Hepburn,1
19729,Katharine Houghton,1
21009,Isabel Sanford,1
21010,Alexandra Hay,1
30228,Cecil Kellaway,2
32774,Beah Richards,1
151864,Roy Glenn,0
101481,Virginia Christine,1
1177914,Barbara Randolph,0
109086,D'Urville Martin,2
56015,Tom Heaton,2
179127,John Hudkins,2
119711,Natalie Core,1
83411,Timothy Scott,2
26027,Jacqueline Fontaine,0
161520,June Whitley Taylor,1
81295,Shane West,2
84497,Aaron Paul,2
3492,Colin Hanks,2
11806,Julia Sweeney,1
65561,Kip Pardue,2
36811,Nick Cannon,2
108889,Jay Harrington,2
22074,Vanessa Evigan,1
30882,Christine Lakin,1
569925,Shyla Marlin,0
134074,Joe Gieb,2
205150,Ty Granderson Jones,0
130643,Scott Vickaryous,2
156342,Romy Rosemont,1
179510,Manu Intiraymi,2
17444,Corey Haim,2
57372,Kerri Green,0
6952,Charlie Sheen,2
1920,Winona Ryder,1
55277,Courtney Thorne-Smith,1
112300,Tom Hodges,2
19752,Guy Boyd,2
12799,Jeremy Piven,2
112301,Kevin Wixted,2
112302,Emily Seltzer,0
112303,Erika Leigh,0
112304,Annie Ryan,0
112305,Jason Alderman,0
112306,Tom Mackie,0
1562,Iben Hjejle,1
70851,Jack Black,2
3232,Lisa Bonet,1
1922,Catherine Zeta-Jones,1
3235,Chris Rehmann,0
3236,Ben Carr,2
3127,Lili Taylor,1
3237,Joelle Carter,1
3270,Natasha Gregson Wagner,1
3271,Shannon Stillo,0
3273,Laura Whyte,1
3282,Sara Gilbert,1
1051450,Rich Talarico,2
1208967,Matthew O'Neill,0
189758,Brian Powell,0
3283,Margaret Travolta,0
3284,Bruce Springsteen,2
554631,Jill Peterson,0
933416,Dick Cusack,0
1273201,Susan Yoo,0
4445,Chris Bauer,2
6945,K. K. Dodds,0
142333,Marilyn Dodds Frank,1
1273202,Duke Doyle,0
43373,Aaron Himelstein,2
1273203,Jonathan Herrington,0
1273204,Daniel Lee Smith,0
1273205,Leah Gale,0
35022,David Darlow,2
1273206,Erik Gundersen,0
1273207,Alan S. Johnson,0
204293,Ian Belknap,0
1084579,Andrew Micheli,2
86561,Polly Noonan,0
1226311,Philip Rayburn Smith,0
181502,Michele Graff,0
146281,Susie Cusack,1
1141597,Liam Hayes,2
1273209,Damian Rogers,0
1273210,Robert A. Villanueva,0
1273211,Joe Spaulding,0
1055739,Scott A. Martin,0
1273212,Heather Norris,0
16896,James Garner,2
50464,Brian Kerwin,2
949847,Dortha Duckworth,1
954243,Michael Prokopuk,0
95682,Billy Ray Sharkey,0
61567,Michael Crabtree,2
3711,Anna Levine,1
157582,Bruce French,2
26512,Carroll O'Connor,2
26485,Jim Belushi,2
20810,Joely Richardson,1
8692,Eddie Jones,2
543,Marianne Muellerleile,1
3043,William Bronder,2
1990,Brian Howe,0
1522156,Adam Tanguay,0
1522157,Karson Pound,0
1591219,Chris Barnes,2
56819,Dudley Moore,2
66776,Liza Minnelli,1
30226,Geraldine Fitzgerald,1
44712,Jill Eikenberry,1
786,Stephen Elliott,2
57357,Ted Ross,2
138236,Thomas Barbour,2
49422,Anne De Salvo,1
1212034,Barney Martin,0
55271,Steve James,2
77196,"Chris Warren, Jr.",2
31031,Kyla Pratt,1
1981,Alfre Woodard,1
35705,Regina Hall,1
150055,Glenndon Chatman,2
150057,Jess Willard,0
150058,Naykia Harris,0
9464,Harry Lennix,2
150059,Al Foster,2
150060,Colleen Matsuhara,0
77897,Tyra Banks,1
150061,Christine Dunford,1
80758,Boris Kodjoe,2
150062,Erika Ringor,1
32646,Monica Calhoun,1
13633,Mark Addy,2
9045,Stephen Baldwin,2
13635,Kristen Johnston,1
13637,Joan Collins,1
13638,Thomas Gibson,2
13640,Harvey Korman,2
599196,John Taylor,0
13642,Alex Meneses,1
13645,Danny Woodburn,2
37043,Taylor Negron,2
37917,Kristen Stewart,1
15852,Ashley Judd,1
8893,Stockard Channing,1
52476,Dylan Bruno,2
1117439,Ray Prewitt,0
1579449,Laura House,1
950877,Mary Ashleigh Green,1
102309,Kinna McInroe,1
1077910,Linda Wakeman,1
6897,David Alvarado,0
35652,Mark Voges,2
191277,Todd Lowe,2
1471898,Margaret Hoard,1
51732,Rodger Boyce,2
141486,Gabriel Folse,2
1744969,Sue McCormick,1
1744975,Karey Green,1
1744979,Laura Auldridge,1
1744980,Alicia Godwin,1
1219220,Dennis Letts,0
71566,Richard Jones,0
1744985,Kathryn Esquivel,1
933358,Mark Mathis,0
129868,J.D. Evermore,2
1744987,Angee Hughes,1
1744988,Mackenzie Fitzgerald,1
1737263,Nataly Peña,1
1744992,Yvette Diaz,1
1744994,T.J. McFarland,0
206795,Richard Nance,0
1744995,Tony Mann,2
976690,John Swasey,2
109529,Scarlett McAlister,1
1744996,Kylie Harmon,1
88076,Cody Linley,2
1744997,Bob Coonrod,0
71565,Heather Kafka,1
115315,Angelina Fiordellisi,1
2845,Cheyenne Rushing,1
1386304,Deborah Abbott,1
1616053,Alecia Batson,1
1439544,Stacy Bellew,1
1261889,Jeff Cooper,0
1744998,Rebecca Davis,1
1744999,Lisa Del Dotto,1
1367428,Jeremy Denzlinger,0
1282173,Dan Eggleston,0
1745009,Adrian Garza,0
232458,Jim Henry,0
1745011,Molly Howe,1
1745016,R.C. Keene,0
1745017,K. Todd Lytle,0
1745018,Erica Mincks,1
1571716,Trevor Doyle Nelson,0
1745019,Bobby Shue,0
111009,Cassandra L. Small,1
61570,Russell Towery,0
139235,Chris Warner,2
1745020,Gena West,1
1745039,Jerry Wu,0
1745040,Jason C. Young,0
4941,Alessandro Nivola,2
11317,Natascha McElhone,1
11181,Kenneth Branagh,2
29859,Richard Briers,2
9191,Timothy Spall,2
37158,Carmen Ejogo,1
76215,Adrian Lester,2
8326,Geraldine McEwan,1
15917,Stefania Rocca,1
151797,Jimmy Yuill,2
19275,Amanda Detmer,1
45922,Brendon Ryan Barrett,2
171841,Gay Thomas-Wilson,0
114026,Raquel Beaudene,1
1757847,David Smigelski,0
157876,Blake Shields,2
1773645,Sean Maysonet,0
1773646,John X,0
168014,Tsianina Joelson,1
1773648,Kristofer Mickelson,0
77659,Matt Carmody,2
26851,Heather Donahue,1
73700,Richard Hillman,0
27031,Tim Griffin,2
1224152,Timi Prulhiere,1
1212921,Eric Rutherford,0
31841,Matt Schulze,2
1188500,Monica Arnold,1
78578,Angela Oh,1
139747,Brian Poth,2
111656,Mimi Rose,1
91843,David Correia,2
28950,Lisa Eichhorn,1
23975,Lee Garlington,1
187670,John Henry Redwood,0
1422457,Barbara Spiegel,1
62523,Kylie Bax,1
115499,Kristy Hinze,1
1248824,Ines Rivero,1
1301872,Renate Verbaan,1
27264,Susan Kellermann,1
1773681,Timothy Anderson,0
1228761,Bryan Anthony,0
151386,Sybil Azur,0
1773683,Albee Bautista,1
1748621,Dominic Carbone,0
1773684,Linda Cevallos,1
1773685,Tim Fournier,0
1773686,Leslie Geldbach,1
1773687,Marisa Gilliam,1
1773688,Tracie Hendricks,1
1752203,George Hubela,0
14391,Carrie Ann Inaba,1
1561014,Rebecca Lin,1
1773689,Kimberly Lyon,1
1773690,Katie Miller,1
14390,Diane Mizota,1
1634331,Chris Moss,0
1229700,Nancy O'Meara,1
84709,Tracy Phillips,1
1773692,Susie Shoemaker,1
1749212,Tim Stevenson,0
1773693,Jenna Stewart,1
1752319,Becca Sweitzer,1
1773694,Jessica Tarazona,1
1773695,Alysha Wheeler,1
29216,Zachary Woodlee,0
179688,Jason Yribar,0
1773696,James Cotner,0
1773697,M.G. Cross,0
1189234,Sabrina Culver,1
1085653,Mike DiGiacinto,0
1773698,Michael Eliopoulos,0
1773699,James Howell,0
1773700,Cal Nguyen,0
1254189,Dayna Price,1
1773701,Damon Williams,0
1773702,Evis Xheneti,1
54421,Janet Jackson,1
16662,Richard Gant,2
54800,Anna Maria Horsford,1
58692,Melinda McGraw,0
1673480,Gabriel Williams,0
553853,Duffy Taylor,0
2716,Earl Boen,2
87317,Nikki Cox,1
553854,Sylvester Jenkins,0
27102,Wanda Sykes,0
154630,Charles Walker,2
102698,Enya Flack,1
1236187,Freda Payne,0
15555,Piper Perabo,1
28472,Adam Garcia,2
1230,John Goodman,2
59592,Izabella Miko,1
49,Maria Bello,1
18354,Bridget Moynahan,1
58950,Greg Collins,2
155692,Chip Chinery,2
865,Michael Bay,2
164944,Stephanie Hodge,1
1290175,Carla Alapont,0
70304,Sarah Jane Morris,1
95102,Kaitlin Olson,1
1221086,Susan Yeagley,0
1290425,JJ Snyder,1
1219596,Whitney Dylan,0
1225896,Melody Perkins,2
9656,Johnny Knoxville,2
88961,Ben Weber,2
18082,Timothy Olyphant,2
2844,Matt McGrath,0
5367,Zach Braff,2
21721,Dean Cain,2
88962,Chris Payne Gilbert,0
88963,Nora Burns,0
88965,John Brandon,2
9781,Nia Long,1
15009,Justin Theroux,2
88966,Billy Porter,0
83462,Diane McBain,1
10399,Teri Polo,1
887,Owen Wilson,2
17865,Nicole DeHuff,1
17867,Tom McCarthy,0
17868,Phyllis George,1
149665,Kali Rocha,1
164083,Bernie Sheredy,0
52860,Judah Friedlander,2
163711,Peter Bartlett,2
122243,John Elsen,2
116056,Mark Hammer,0
171334,Amy Hohn,1
77025,William Severs,0
935624,John Fiore,0
13918,Elizabeth Hurley,1
1518,Frances O'Connor,1
18271,Toby Huss,2
18272,Gabriel Casseus,2
18273,Miriam Shor,1
35367,Jeff Doucette,2
140237,Aaron Lustig,2
5309,Judi Dench,1
530,Carrie-Anne Moss,1
5314,Aurelien Parent Koenig,0
53,Peter Stormare,2
5310,Antonio Gil,0
5311,Hélène Cardona,0
5312,Hugh O'Conor,2
5315,Victoire Thivisol,1
5317,Gaelan Connell,2
5318,Elisabeth Commelin,0
5319,Ron Cook,2
83192,Michèle Gleizer,1
1240821,Christianne Oliveira,0
1559500,Guillaume Tardieu,0
5316,Harrison Pratt,0
1559502,Marion Hauducoeur,0
2461,Mel Gibson,2
34485,Lauren Holly,1
11365,Mark Feuerstein,2
34486,Ashley Johnson,1
34487,Delta Burke,1
34488,Diana Maria Riva,1
34489,Eric Balfour,2
20750,Judy Greer,1
34490,Sarah Paulson,1
73931,Bette Midler,0
33235,Logan Lerman,2
1228874,Robin Pearson Rose,1
110635,Christopher Emerson,2
133385,Ashlee Turner,1
170074,Sierra Pecheur,1
26483,Valerie Perrine,1
86267,Ana Gasteyer,1
1232775,Andrea Baker,1
1858923,Joe Petcka,2
1858924,Brian Callaway,2
1189226,Coburn Goss,0
1858925,Perry Cavitt,2
1858927,Crystal McKinney,1
1858928,Jeanne Marie Rice,1
106966,Kathrin Middleton,1
1775881,Kelly Cooper,1
1355199,Palmer Davis,1
1858930,Dana Waters,1
1449408,Gregory Cupoli,0
42377,Alexondra Lee,1
1068942,Aviva Gale,1
1408764,Shirley Prestia,1
151263,T. J. Thyne,2
86170,Audrey Wasilewski,1
1842187,Robert Briscoe Evans,0
1858933,Chris Rolfes,1
1858934,Katie Kneeland,1
1858939,Jeanine O'Connell,1
946447,Kelley Hazen,1
1233833,Brooke Elliott,1
1858952,Kristina Martin,1
1858954,Harmony Rousseau,1
98533,Lisa Long,1
114880,Heidi Helmer,1
1858960,Marla Martensen,1
1858962,Sally Meyers Kovler,1
1858965,Ashley Quirico,1
1858966,Regan Rohde,1
1858967,Liz Tannebaum,1
1026225,LeShay N. Tomlinson,1
153912,Cristine Rose,1
120244,Arden Myrin,1
114028,Rachel Duncan,1
80290,Alex McKenna,1
1858970,Regiane Gorski,1
1858972,Juliandra Gillen,1
1858975,Lisa Anne Hillman,1
1607844,Tracy Pacheco,1
1858976,Jamie Gutterman,1
1233419,Maggie Egan,1
80615,Juanita Jennings,1
1714926,Hallie Meyers-Shyer,1
1858987,Kate Asner,1
1858992,Caryn Greenhut,1
1296678,Jennifer Greenhut,1
29444,Marnie Mosiman,1
1859002,Nnenna Freelon,1
64474,Gil Hacohen,0
1859004,Nancy Monsarat,1
1859006,Jacqueline Thomas,1
1859010,Rory Byrne,1
1500108,Victoria Garcia-Kelleher,1
1859015,Gertrude Wong,1
169027,Andi Eystad,1
1383838,Greg Bronson,2
1859037,Kira Coplin,1
154207,Kiva Dawson,1
1503028,David C. Fisher,2
1317382,Elizabeth Friedman,1
1859038,Judy Carmen Gonzalez,1
104647,Melanie Good,1
1201092,Drew Howerton,0
1859042,TJ Martin,2
118888,Krista McRoberts,1
1512289,Maureen Mendoza,1
1859045,Heidi Merrick,1
1859046,Oriah Miller,1
1859049,Robin Nance,1
1859051,Grace O'Neill,1
1859053,Kristine Perchetti,1
1859057,Jean Sawin,1
1781151,Andy Schofield,0
1859067,Nancy Sinclair,1
1859070,Nicki Sixteen,1
1798876,Melinda Songer,1
1859071,Lauren Stewart,1
1439542,Tracey Stone,1
86588,Dean Teaster,0
1859072,Gena Vazquez,1
1502787,Nancy Wetzel,1
2506,Alice Krige,1
6718,Jack Nance,2
21757,J.C. Quinn,2
39780,Frank Stallone,2
3201,Pruitt Taylor Vince,2
53931,Sandy Martin,1
155457,Roberta Bassin,1
154901,Gloria LeRoy,1
13661,Joe Unger,2
18352,Patrick Dempsey,2
571297,Gerardo Mejía,2
18708,Courtney Gains,2
19434,Sharon Farrell,1
82956,Darcy DeMoss,1
22554,Tina Caspary,1
41273,Ami Dolenz,1
59942,Amanda Peterson,1
37041,Andrew McCarthy,2
2109,Kim Cattrall,1
59956,Estelle Getty,1
13548,James Spader,2
27237,G. W. Bailey,2
62042,Carole Davis,1
101784,Meshach Taylor,2
88948,Steve Vinovich,2
1219530,Christopher Maher,2
165553,Phyllis Newman,1
162007,Phil Rubenstein,2
1531236,Jeffrey Lampert,2
1719909,Kenneth Lloyd,2
1621813,Jake Jundef,2
1719910,Harvey Levine,2
1510618,Thomas J. McCarthy,2
555069,Pat Ryan,2
1719911,Glenn Davish,2
1719912,Steve Lippe,2
1719913,Lee Golden,2
1719914,Vernon R. DeVinney,2
1719915,Olivia Frances Williams,1
1719916,Charles Lord,2
96913,Ben Hammer,2
1719917,Jane Moore,1
1719918,Jane Carol Simms,1
1719919,Judi Goldhand,1
11073,Lara Harris,1
1242627,Dan Lounsbery,2
1719920,Kitty Minehart,1
1719921,Katherine Conklin,1
186698,Andrew Hill Newman,2
12451,Bill Greene,2
1719922,Nancy Kirk,1
1719923,Fred J. Lauver,2
2140,Monica Potter,1
92857,Shalom Harlow,1
92859,Sarah Murdoch,1
92861,Tomiko Fraser,1
92866,China Chow,1
4171,Stanley DeSantis,2
236450,Erin-Marie Dykeman,0
58374,James Kirk,2
198270,Elysa Hogg,0
236451,Kristina Lewis,0
236452,Ben Silverman,0
172889,Sam MacMillan,0
63791,Jay Brazeau,2
172844,Raoul Ganeev,2
168456,Brendan Beiser,2
25414,Jody Thompson,1
1201220,Brenda Schad,1
1239283,Betty Linde,0
8655,R. Lee Ermey,2
69669,Neil Diamond,2
22297,Kyle Gass,2
946293,Christopher Logan,2
158567,Stephen Chang,2
1228374,Colin Foo,2
1622657,Mark Aaron Wagner,2
1475099,Lowela Jotie,1
287,Brad Pitt,2
4691,James Gandolfini,2
18999,J.K. Simmons,2
193,Gene Hackman,2
49827,Michael Cerveris,2
157609,Richard Coca,2
3979,Castulo Guerra,2
1070128,Salvador Sánchez,0
937447,José Carlos Rodríguez,2
143331,Daniel Escobar,2
228012,Regina Casé,1
123763,Lima Duarte,2
559713,Stênio Garcia,2
55101,Luiz Carlos Vasconcelos,2
38225,Cher,1
382,Bob Hoskins,2
38226,Caroline McWilliams,1
39039,Rex Trailer,0
39040,Betsy Townsend,0
52117,Horatio Sanz,2
10939,Bernie Casey,2
74086,Bill Maher,2
501,Dakota Fanning,1
5472,Colin Firth,2
9138,Gemma Jones,1
388,Jim Broadbent,2
9145,James Callis,2
9144,Sally Phillips,1
1834,Shirley Henderson,1
6368,Embeth Davidtz,1
9146,Lisa Barbuscia,1
9139,Celia Imrie,1
9140,James Faulkner,2
9141,Charmian May,0
9142,Paul Brooke,2
9143,Felicity Montagu,1
1567503,Charlie Caine,0
1567504,Gareth Marks,0
178614,Dolly Wells,1
24241,Sara Stockbridge,1
174982,Neil Pearson,2
1227733,Stefan Booth,0
19331,Donald Douglas,2
1117371,Dominic McHale,0
35476,Brittany Daniel,1
18326,Dennis Miller,2
33527,Adam Beach,2
10430,Fred Ward,2
165867,Kid Rock,2
17190,Erik Per Sullivan,2
124668,Megan Taylor Harvey,0
5621,John Farley,2
9832,Tyler Mane,2
2719,Brian Thompson,2
10671,Joe Don Baker,2
18262,Richard Riehle,2
21485,Blake Clark,2
6449,Warren Beatty,2
18892,Goldie Hawn,1
52865,Garry Shandling,2
2630,Nastassja Kinski,1
2299,Josh Hartnett,2
4483,Dustin Hoffman,2
4431,Jessica Lange,1
8437,Teri Garr,1
1466,Charles Durning,2
2226,Sydney Pollack,2
57351,George Gaynes,2
16935,Geena Davis,1
24293,Doris Belack,1
1178373,Peter Gatto,0
71266,Lynne Thigpen,1
4184,Ronald L. Schwary,2
69504,Debra Mooney,1
1178374,Amy Lawrence,0
1178375,Kenny Sinclair,0
1178376,Susan Merson,1
1178378,Robert D. Wilson,0
1178379,James Carruthers,0
4003,Christine Ebersole,1
4150,Bernie Pollack,2
1247314,Sam Stoneburner,0
154818,Marjorie Lovett,1
112155,Suzanne von Schaack,0
1483630,Anne Shropshire,0
1244595,Murray Schisgal,0
91374,Richard Whiting,0
155031,Jim Jansen,2
118754,Tom Mardirosian,2
1174375,Gavin Reed,0
156917,Annie Korzen,1
1177387,Ibbits Warriner,0
1213749,Lois de Banzie,0
1388265,Stephen Prutting,0
2144,Tobin Bell,2
148119,Phillip Borsos,0
175082,Jim Dratfield,0
996487,Joyce Worsley,1
18626,Andy Warhol,2
1701693,Pamela Lincoln,1
1218037,Michael M. Ryan,0
31029,Kristen Wilson,1
66896,Raven-Symoné,1
16855,Mandy Moore,1
31531,John DiMaggio,0
28637,Andy Richter,2
23970,Denise Dowse,1
51547,James Avery,2
43120,Andy Dick,2
212,David Cross,2
52697,Georgia Engel,1
78798,Tom Kenny,2
5726,Cedric the Entertainer,2
78619,David L. Lander,2
21731,Michael McKean,2
51391,Frankie Muniz,2
59410,Bob Odenkirk,2
75316,Hal Sparks,0
56105,Renée Taylor,0
14406,Lisa Kudrow,1
1428580,Crystal the Monkey,0
1212758,Victor Raider-Wexler,0
4004,Jeffrey Jones,2
60603,Mark Griffin,2
1590757,Anne Stedman,1
1786577,Tommy Bush,2
78037,Adam Vernier,0
1744176,Chris Marley,0
1215291,Shaun Robinson,1
1786591,Lisa Marie Hugueley,1
1141373,Doug Seus,0
1786592,Louise Osbourne,1
981323,Brie Hill Arbaugh,1
1763099,E.J. Wessel,0
1786598,Jodi Essex,1
1216485,Lil' Zane,2
4165,John Wayne,2
78896,Elizabeth Allen,1
18391,Lee Marvin,2
78897,Jacqueline Malouf,1
78898,Cherylene Lee,0
78899,Jeffrey Byron,2
83400,Dorothy Lamour,1
81168,Dick Foran,2
30512,Edgar Buchanan,2
1095793,Jon Fong,0
1466406,Dan Ford,0
8829,Mae Marsh,1
161766,Ron Nyman,2
4119,John Qualen,2
1397873,Aissa Wayne,0
30560,Patrick Wayne,2
4756,Matthew Broderick,2
111902,Corey Parker,2
1953,Casey Siemaszko,2
21733,Michael Dolan,2
14698,Penelope Ann Miller,1
137264,Markus Flanagan,2
1391363,Alan Pottinger,0
1586080,Mark Evan Jacobs,0
1586081,David Kienzle,0
177623,Matthew Kimbrough,2
44994,Arsenio Hall,2
15152,James Earl Jones,0
22384,John Amos,2
44795,Louie Anderson,2
2067,Calvin Lockhart,2
23628,Eriq La Salle,2
18156,Don Ameche,2
12936,Jim Abrahams,2
141046,Emily Longstreth,1
22131,J.T. Walsh,2
10431,Jennifer Jason Leigh,1
56182,Kim Miyori,0
10742,Teri Hatcher,1
70804,Dan Schneider,2
21064,Jason Gould,2
75775,Tracy Brooks Swope,1
49327,Don Franklin,2
1188726,Gary Kroeger,0
1522196,Grant Owens,0
53122,Fran Drescher,1
945392,Suzy Cote,0
13997,June Lockhart,1
7505,Roddy McDowall,2
66485,Robert Bauer,0
155871,Vladimir Skomarovsky,2
1522197,C.W. Hemingway,0
73036,Holly Fields,1
194823,Yvonne Peattie,1
168292,Stan Ivar,2
30619,David Hayward,2
2275,Caitlin Clarke,1
105197,Nancy Valen,1
1522198,Wesley Pfenning,0
8930,John Cleese,0
1183380,Richard Blake,0
45612,Walter Olkewicz,2
9306,Scott Coffey,2
3042,Bruce Kirby,0
32396,Richard Belzer,2
1220815,Beth Chamberlin,0
1404084,Mike Miller,2
519,Martin Short,2
22675,Damon Wayans,2
40680,Julie Brown,1
7867,Charles Rocket,2
55431,Larry Linville,2
157470,Diane Stilwell,1
112936,Juney Ellis,1
45401,Felix Montano,0
1215961,Rick Hurst,2
1377933,Leslie Morris,0
94498,Lisa Fuller,1
31714,Stacey Travis,1
44706,Angelyne,0
156617,Susan Krebs,1
1787560,Larri Thomas,1
96402,Wayne 'Crescendo' Ward,2
8891,John Travolta,2
1796,Kirstie Alley,1
3093,Abe Vigoda,2
1411716,Jacob Haines,0
1760967,Jaryd Waterhouse,0
33052,Luke Edwards,2
2224,Christian Slater,2
91415,Jenny Lewis,1
91412,Vince Trankina,2
64857,Wendy Phillips,1
5176,Sam McMurray,2
91414,Will Seltzer,2
91413,Dea McAllister,0
5151,Beth Grant,1
2219,Tobey Maguire,2
1813,Anne Hathaway,1
5823,Julie Andrews,1
33656,Heather Matarazzo,1
17242,Robert Schwartzman,2
6692,Caroline Goodall,1
12901,Erik von Detten,2
25540,Sandra Oh,1
115730,Patrick John Flueger,2
33836,Sean O'Bryan,0
75333,Mindy Burbano,0
1523044,Elizabeth Gudenrath,0
1464357,Kimleigh Smith,0
149213,Bianca Lopez,0
33832,Greg Lewis,2
83053,Hope Alexander-Willis,1
568659,Tamara Levinson,0
62737,Lenore Thomas,0
